AS, node_degree, IP_prefix_count, class
21918, 0, 2, Enterprise
26063, 0, 1, Enterprise
40433, 0, 1, Enterprise
17163, 0, 2, Enterprise
11555, 0, 1, Enterprise
19694, 0, 1, Enterprise
22432, 0, 1, Enterprise
30197, 0, 8, Enterprise
12205, 0, 2, Enterprise
62799, 0, 1, Enterprise
393936, 0, 2, Enterprise
19243, 0, 1, Enterprise
395671, 0, 1, Enterprise
29923, 0, 2, Enterprise
393876, 0, 1, Enterprise
14690, 0, 1, Enterprise
22272, 0, 1, Enterprise
394682, 0, 1, Enterprise
55059, 0, 1, Enterprise
19837, 0, 3, Enterprise
33026, 0, 3, Enterprise
30556, 0, 1, Enterprise
19030, 0, 1, Enterprise
25802, 0, 4, Enterprise
53519, 0, 3, Enterprise
46206, 0, 4, Enterprise
26191, 0, 2, Enterprise
14301, 0, 9, Enterprise
14568, 0, 5, Enterprise
396467, 0, 2, Enterprise
23548, 0, 1, Enterprise
16910, 0, 5, Enterprise
395091, 0, 1, Enterprise
7163, 0, 16, Enterprise
19666, 0, 1, Enterprise
14740, 0, 1, Enterprise
394762, 0, 3, Enterprise
16426, 0, 3, Enterprise
19472, 0, 5, Enterprise
30551, 0, 1, Enterprise
36705, 0, 1, Enterprise
33138, 0, 5, Enterprise
14851, 0, 11, Enterprise
6646, 0, 18, Enterprise
22054, 0, 2, Enterprise
393230, 0, 1, Enterprise
31966, 0, 5, Enterprise
17570, 0, 6, Enterprise
46963, 0, 2, Enterprise
25721, 0, 4, Enterprise
46734, 0, 1, Enterprise
62552, 0, 1, Enterprise
54400, 0, 1, Enterprise
13609, 0, 3, Enterprise
394273, 0, 1, Enterprise
46634, 0, 2, Enterprise
19458, 0, 2, Enterprise
46896, 0, 2, Enterprise
36677, 0, 2, Enterprise
32858, 0, 1, Enterprise
22041, 0, 1, Enterprise
17344, 0, 1, Enterprise
40357, 0, 1, Enterprise
40486, 0, 2, Enterprise
30049, 0, 16, Enterprise
63205, 0, 1, Enterprise
1965, 0, 11, Enterprise
40320, 0, 1, Enterprise
18785, 0, 1, Enterprise
33560, 0, 1, Enterprise
26195, 0, 1, Enterprise
16692, 0, 2, Enterprise
30544, 0, 1, Enterprise
11194, 0, 5, Enterprise
54395, 0, 2, Enterprise
30341, 0, 12, Enterprise
14142, 0, 1, Enterprise
6650, 0, 30, Enterprise
205308, 0, 1, Enterprise
19270, 0, 1, Enterprise
15293, 0, 6, Enterprise
26917, 0, 1, Enterprise
13743, 0, 5, Enterprise
55276, 0, 2, Enterprise
40061, 0, 5, Enterprise
19868, 0, 2, Enterprise
16554, 0, 3, Enterprise
62816, 0, 2, Enterprise
62583, 0, 1, Enterprise
14682, 0, 1, Enterprise
32202, 0, 1, Enterprise
11171, 0, 8, Enterprise
3485, 0, 1, Enterprise
63059, 0, 1, Enterprise
22973, 0, 2, Enterprise
20330, 0, 8, Enterprise
36443, 0, 8, Enterprise
46409, 0, 2, Enterprise
29807, 0, 1, Enterprise
65098, 0, 2, Enterprise
65404, 0, 1, Enterprise
65099, 0, 4, Enterprise
18446, 0, 1, Enterprise
54364, 0, 2, Enterprise
29849, 0, 2, Enterprise
18960, 0, 1, Enterprise
25696, 0, 1, Enterprise
14947, 0, 1, Enterprise
394406, 0, 2, Enterprise
35946, 0, 5, Enterprise
10813, 0, 17, Enterprise
54315, 0, 2, Enterprise
2827, 0, 1, Enterprise
53478, 0, 1, Enterprise
53564, 0, 1, Enterprise
36655, 0, 2, Enterprise
31941, 0, 1, Enterprise
32378, 0, 1, Enterprise
40168, 0, 1, Enterprise
54050, 0, 1, Enterprise
26962, 0, 12, Enterprise
18707, 0, 3, Enterprise
27019, 0, 1, Enterprise
54196, 0, 2, Enterprise
53456, 0, 1, Enterprise
22103, 0, 12, Enterprise
27465, 0, 1, Enterprise
53743, 0, 1, Enterprise
393314, 0, 1, Enterprise
26731, 0, 1, Enterprise
394104, 0, 1, Enterprise
62527, 0, 1, Enterprise
62786, 0, 3, Enterprise
395304, 0, 1, Enterprise
7064, 0, 1, Enterprise
395419, 0, 1, Enterprise
395206, 0, 1, Enterprise
395440, 0, 1, Enterprise
54474, 0, 1, Enterprise
394444, 0, 1, Enterprise
394961, 0, 1, Enterprise
36414, 0, 1, Enterprise
36093, 0, 1, Enterprise
53947, 0, 1, Enterprise
62822, 0, 1, Enterprise
394093, 0, 1, Enterprise
19865, 0, 2, Enterprise
63077, 0, 1, Enterprise
26022, 0, 1, Enterprise
54645, 0, 3, Enterprise
39940, 0, 1, Enterprise
27217, 0, 1, Enterprise
20458, 0, 3, Enterprise
13334, 0, 1, Enterprise
30288, 0, 1, Enterprise
18899, 0, 1, Enterprise
54837, 0, 1, Enterprise
64565, 0, 1, Enterprise
27031, 0, 1, Enterprise
64889, 0, 4, Enterprise
64537, 0, 2, Enterprise
13685, 0, 1, Enterprise
54148, 0, 1, Enterprise
19880, 0, 5, Enterprise
32635, 0, 1, Enterprise
33643, 0, 1, Enterprise
33571, 0, 1, Enterprise
1698, 0, 3, Enterprise
40618, 0, 2, Enterprise
23474, 0, 3, Enterprise
30245, 0, 1, Enterprise
46814, 0, 5, Enterprise
5182, 0, 9, Enterprise
153, 0, 1, Enterprise
6379, 0, 28, Enterprise
5752, 0, 3, Enterprise
63341, 0, 1, Enterprise
46488, 0, 1, Enterprise
16723, 0, 1, Enterprise
46500, 0, 1, Enterprise
393285, 0, 1, Enterprise
13505, 0, 5, Enterprise
22649, 0, 1, Enterprise
22067, 0, 1, Enterprise
395998, 0, 1, Enterprise
19175, 0, 1, Enterprise
40136, 0, 1, Enterprise
6838, 0, 10, Enterprise
32539, 0, 2, Enterprise
65209, 0, 1, Enterprise
394871, 0, 5, Enterprise
5003, 0, 1, Enterprise
53686, 0, 1, Enterprise
16972, 0, 6, Enterprise
6647, 0, 2, Enterprise
6266, 0, 1, Enterprise
36788, 0, 4, Enterprise
393298, 0, 3, Enterprise
394966, 0, 1, Enterprise
393739, 0, 1, Enterprise
6502, 0, 1, Enterprise
21998, 0, 2, Enterprise
36333, 0, 3, Enterprise
62551, 0, 1, Enterprise
54438, 0, 1, Enterprise
25779, 0, 1, Enterprise
54530, 0, 1, Enterprise
16824, 0, 9, Enterprise
11770, 0, 2, Enterprise
393981, 0, 1, Enterprise
53342, 0, 1, Enterprise
24486, 0, 1, Enterprise
32747, 0, 2, Enterprise
25962, 0, 1, Enterprise
32441, 0, 1, Enterprise
1430, 0, 1, Enterprise
54232, 0, 1, Enterprise
10510, 0, 1, Enterprise
19967, 0, 1, Enterprise
36028, 0, 1, Enterprise
6551, 0, 31, Enterprise
19154, 0, 4, Enterprise
7441, 0, 1, Enterprise
32274, 0, 1, Enterprise
29937, 0, 1, Enterprise
54725, 0, 3, Enterprise
40820, 0, 1, Enterprise
36479, 0, 2, Enterprise
53615, 0, 1, Enterprise
11858, 0, 1, Enterprise
22899, 0, 1, Enterprise
46183, 0, 1, Enterprise
30289, 0, 4, Enterprise
395942, 0, 2, Enterprise
46381, 0, 1, Enterprise
12109, 0, 3, Enterprise
394732, 0, 1, Enterprise
40847, 0, 1, Enterprise
31905, 0, 1, Enterprise
5656, 0, 5, Enterprise
8000, 0, 32, Enterprise
46209, 0, 4, Enterprise
31766, 0, 4, Enterprise
25955, 0, 17, Enterprise
5697, 0, 1, Enterprise
5069, 0, 1, Enterprise
35939, 0, 1, Enterprise
26852, 0, 1, Enterprise
26362, 0, 7, Enterprise
22600, 0, 2, Enterprise
13956, 0, 2, Enterprise
54513, 0, 1, Enterprise
64558, 0, 1, Enterprise
22309, 0, 1, Enterprise
14023, 0, 1, Enterprise
46111, 0, 1, Enterprise
16749, 0, 2, Enterprise
62549, 0, 1, Enterprise
393659, 0, 1, Enterprise
19728, 0, 1, Enterprise
396127, 0, 1, Enterprise
46362, 0, 1, Enterprise
26440, 0, 1, Enterprise
395296, 0, 1, Enterprise
395595, 0, 1, Enterprise
395825, 0, 1, Enterprise
395588, 0, 1, Enterprise
396271, 0, 1, Enterprise
21698, 0, 1, Enterprise
33679, 0, 1, Enterprise
25814, 0, 1, Enterprise
16615, 0, 1, Enterprise
46617, 0, 1, Enterprise
26492, 0, 1, Enterprise
32434, 0, 1, Enterprise
27244, 0, 1, Enterprise
27210, 0, 1, Enterprise
30694, 0, 1, Enterprise
395271, 0, 1, Enterprise
395969, 0, 1, Enterprise
22015, 0, 1, Enterprise
393618, 0, 1, Enterprise
394772, 0, 1, Enterprise
13391, 0, 2, Enterprise
22484, 0, 1, Enterprise
7941, 0, 2, Enterprise
395598, 0, 1, Enterprise
393973, 0, 1, Enterprise
36296, 0, 1, Enterprise
7903, 0, 1, Enterprise
22623, 0, 1, Enterprise
1620, 0, 1, Enterprise
26142, 0, 1, Enterprise
395684, 0, 1, Enterprise
394465, 0, 1, Enterprise
18803, 0, 4, Enterprise
6606, 0, 9, Enterprise
21617, 0, 1, Enterprise
19796, 0, 7, Enterprise
10909, 0, 1, Enterprise
265521, 0, 1, Enterprise
264782, 0, 1, Enterprise
52506, 0, 1, Enterprise
264766, 0, 1, Enterprise
265479, 0, 4, Enterprise
263247, 0, 1, Enterprise
264775, 0, 1, Enterprise
265511, 0, 1, Enterprise
26618, 0, 2, Enterprise
28494, 0, 1, Enterprise
8007, 0, 32, Enterprise
16890, 0, 1, Enterprise
54518, 0, 2, Enterprise
20114, 0, 1, Enterprise
35846, 0, 1, Enterprise
54796, 0, 1, Enterprise
13492, 0, 2, Enterprise
62852, 0, 1, Enterprise
396053, 0, 1, Enterprise
394571, 0, 1, Enterprise
27356, 0, 1, Enterprise
20332, 0, 1, Enterprise
394338, 0, 2, Enterprise
10377, 0, 1, Enterprise
19266, 0, 1, Enterprise
26900, 0, 1, Enterprise
11141, 0, 1, Enterprise
22476, 0, 2, Enterprise
395336, 0, 2, Enterprise
18905, 0, 4, Enterprise
395337, 0, 4, Enterprise
15163, 0, 1, Enterprise
22109, 0, 1, Enterprise
14731, 0, 1, Enterprise
31755, 0, 1, Enterprise
19414, 0, 1, Enterprise
22642, 0, 1, Enterprise
25762, 0, 1, Enterprise
396445, 0, 4, Enterprise
394145, 0, 1, Enterprise
30320, 0, 8, Enterprise
14961, 0, 1, Enterprise
40529, 0, 1, Enterprise
32245, 0, 1, Enterprise
21733, 0, 1, Enterprise
40274, 0, 1, Enterprise
16799, 0, 1, Enterprise
19242, 0, 3, Enterprise
31757, 0, 1, Enterprise
27238, 0, 1, Enterprise
394188, 0, 1, Enterprise
8021, 0, 1, Enterprise
30699, 0, 2, Enterprise
36837, 0, 1, Enterprise
53898, 0, 1, Enterprise
32149, 0, 5, Enterprise
23062, 0, 1, Enterprise
14401, 0, 1, Enterprise
35952, 0, 1, Enterprise
22585, 0, 1, Enterprise
393253, 0, 1, Enterprise
10727, 0, 2, Enterprise
54215, 0, 2, Enterprise
393577, 0, 11, Enterprise
396112, 0, 1, Enterprise
31819, 0, 1, Enterprise
64852, 0, 1, Enterprise
393826, 0, 1, Enterprise
26266, 0, 1, Enterprise
64579, 0, 1, Enterprise
47055, 0, 1, Enterprise
14004, 0, 1, Enterprise
36064, 0, 1, Enterprise
36247, 0, 1, Enterprise
18976, 0, 1, Enterprise
22073, 0, 1, Enterprise
36830, 0, 1, Enterprise
53894, 0, 1, Enterprise
27384, 0, 1, Enterprise
19887, 0, 1, Enterprise
32516, 0, 1, Enterprise
14998, 0, 1, Enterprise
395278, 0, 3, Enterprise
40435, 0, 1, Enterprise
36013, 0, 1, Enterprise
395583, 0, 1, Enterprise
23386, 0, 1, Enterprise
20393, 0, 1, Enterprise
21958, 0, 2, Enterprise
30260, 0, 2, Enterprise
46211, 0, 2, Enterprise
36533, 0, 1, Enterprise
13803, 0, 2, Enterprise
16388, 0, 1, Enterprise
33201, 0, 1, Enterprise
33535, 0, 4, Enterprise
32004, 0, 1, Enterprise
35905, 0, 1, Enterprise
22744, 0, 1, Enterprise
20017, 0, 2, Enterprise
21952, 0, 10, Enterprise
13525, 0, 2, Enterprise
36277, 0, 1, Enterprise
29753, 0, 1, Enterprise
11472, 0, 2, Enterprise
26351, 0, 3, Enterprise
30434, 0, 2, Enterprise
26281, 0, 6, Enterprise
36475, 0, 3, Enterprise
16538, 0, 1, Enterprise
26056, 0, 1, Enterprise
30309, 0, 1, Enterprise
36501, 0, 2, Enterprise
36594, 0, 1, Enterprise
53299, 0, 1, Enterprise
36633, 0, 4, Enterprise
25642, 0, 2, Enterprise
16936, 0, 4, Enterprise
32661, 0, 2, Enterprise
17279, 0, 3, Enterprise
23510, 0, 1, Enterprise
32247, 0, 1, Enterprise
22610, 0, 1, Enterprise
21549, 0, 12, Enterprise
10915, 0, 1, Enterprise
29704, 0, 4, Enterprise
36783, 0, 2, Enterprise
21959, 0, 3, Enterprise
22436, 0, 3, Enterprise
36854, 0, 1, Enterprise
33279, 0, 1, Enterprise
11246, 0, 2, Enterprise
26869, 0, 1, Enterprise
30714, 0, 1, Enterprise
18658, 0, 1, Enterprise
32015, 0, 2, Enterprise
10451, 0, 5, Enterprise
21895, 0, 3, Enterprise
39945, 0, 2, Enterprise
40013, 0, 1, Enterprise
39973, 0, 4, Enterprise
26233, 0, 3, Enterprise
26448, 0, 1, Enterprise
15219, 0, 8, Enterprise
36532, 0, 1, Enterprise
40049, 0, 1, Enterprise
40100, 0, 3, Enterprise
22053, 0, 2, Enterprise
25740, 0, 3, Enterprise
13846, 0, 4, Enterprise
40175, 0, 2, Enterprise
14194, 0, 4, Enterprise
18611, 0, 5, Enterprise
17140, 0, 3, Enterprise
17191, 0, 1, Enterprise
30141, 0, 2, Enterprise
36543, 0, 1, Enterprise
4277, 0, 1, Enterprise
13775, 0, 1, Enterprise
20123, 0, 1, Enterprise
20122, 0, 1, Enterprise
36003, 0, 1, Enterprise
30040, 0, 2, Enterprise
40189, 0, 1, Enterprise
11354, 0, 2, Enterprise
23000, 0, 5, Enterprise
33638, 0, 2, Enterprise
40226, 0, 3, Enterprise
32172, 0, 3, Enterprise
26467, 0, 4, Enterprise
40218, 0, 1, Enterprise
14270, 0, 1, Enterprise
11236, 0, 2, Enterprise
29730, 0, 7, Enterprise
40298, 0, 6, Enterprise
396387, 0, 1, Enterprise
63085, 0, 2, Enterprise
26435, 0, 4, Enterprise
393864, 0, 3, Enterprise
36546, 0, 2, Enterprise
40261, 0, 1, Enterprise
393497, 0, 2, Enterprise
40243, 0, 3, Enterprise
13612, 0, 1, Enterprise
23318, 0, 2, Enterprise
14849, 0, 4, Enterprise
40252, 0, 9, Enterprise
40262, 0, 4, Enterprise
21757, 0, 3, Enterprise
33694, 0, 1, Enterprise
13902, 0, 3, Enterprise
18873, 0, 1, Enterprise
10936, 0, 1, Enterprise
11702, 0, 2, Enterprise
11626, 0, 1, Enterprise
22157, 0, 8, Enterprise
14476, 0, 1, Enterprise
19918, 0, 1, Enterprise
14419, 0, 2, Enterprise
36036, 0, 1, Enterprise
14469, 0, 1, Enterprise
16993, 0, 4, Enterprise
25713, 0, 7, Enterprise
21519, 0, 2, Enterprise
18605, 0, 1, Enterprise
33122, 0, 1, Enterprise
13575, 0, 1, Enterprise
14005, 0, 1, Enterprise
19231, 0, 3, Enterprise
14667, 0, 1, Enterprise
32113, 0, 7, Enterprise
22841, 0, 5, Enterprise
40158, 0, 7, Enterprise
33626, 0, 4, Enterprise
40121, 0, 4, Enterprise
36508, 0, 16, Enterprise
15181, 0, 1, Enterprise
30181, 0, 2, Enterprise
36294, 0, 1, Enterprise
11187, 0, 1, Enterprise
18793, 0, 1, Enterprise
19183, 0, 4, Enterprise
40335, 0, 1, Enterprise
32836, 0, 1, Enterprise
54586, 0, 1, Enterprise
11583, 0, 1, Enterprise
15016, 0, 1, Enterprise
40363, 0, 1, Enterprise
36481, 0, 4, Enterprise
40377, 0, 1, Enterprise
393584, 0, 1, Enterprise
33642, 0, 4, Enterprise
35879, 0, 2, Enterprise
21937, 0, 4, Enterprise
22145, 0, 1, Enterprise
22481, 0, 7, Enterprise
40408, 0, 3, Enterprise
10636, 0, 2, Enterprise
40436, 0, 1, Enterprise
10240, 0, 3, Enterprise
40429, 0, 1, Enterprise
40481, 0, 1, Enterprise
13754, 0, 2, Enterprise
33009, 0, 1, Enterprise
18640, 0, 3, Enterprise
31812, 0, 3, Enterprise
40487, 0, 1, Enterprise
40176, 0, 1, Enterprise
15126, 0, 1, Enterprise
12010, 0, 3, Enterprise
33053, 0, 1, Enterprise
40468, 0, 5, Enterprise
19898, 0, 8, Enterprise
30393, 0, 4, Enterprise
30300, 0, 1, Enterprise
6999, 0, 8, Enterprise
40499, 0, 2, Enterprise
11374, 0, 4, Enterprise
40348, 0, 4, Enterprise
33533, 0, 1, Enterprise
14444, 0, 2, Enterprise
21597, 0, 3, Enterprise
16773, 0, 3, Enterprise
10340, 0, 6, Enterprise
11241, 0, 6, Enterprise
33444, 0, 1, Enterprise
19702, 0, 1, Enterprise
23268, 0, 7, Enterprise
22196, 0, 4, Enterprise
32850, 0, 3, Enterprise
32903, 0, 1, Enterprise
26030, 0, 1, Enterprise
19071, 0, 4, Enterprise
11455, 0, 5, Enterprise
40339, 0, 1, Enterprise
53915, 0, 1, Enterprise
31783, 0, 4, Enterprise
12105, 0, 1, Enterprise
10974, 0, 1, Enterprise
21608, 0, 1, Enterprise
62609, 0, 3, Enterprise
13822, 0, 5, Enterprise
14006, 0, 3, Enterprise
25671, 0, 1, Enterprise
36231, 0, 1, Enterprise
393525, 0, 1, Enterprise
40536, 0, 1, Enterprise
10990, 0, 3, Enterprise
11542, 0, 1, Enterprise
14354, 0, 1, Enterprise
54134, 0, 1, Enterprise
12108, 0, 1, Enterprise
14856, 0, 1, Enterprise
11901, 0, 2, Enterprise
14971, 0, 1, Enterprise
16943, 0, 3, Enterprise
21962, 0, 2, Enterprise
18634, 0, 1, Enterprise
30400, 0, 3, Enterprise
17382, 0, 2, Enterprise
32005, 0, 4, Enterprise
19240, 0, 1, Enterprise
33010, 0, 1, Enterprise
27621, 0, 8, Enterprise
18827, 0, 1, Enterprise
19345, 0, 1, Enterprise
15328, 0, 9, Enterprise
19432, 0, 1, Enterprise
23052, 0, 1, Enterprise
395814, 0, 1, Enterprise
396420, 0, 1, Enterprise
19559, 0, 1, Enterprise
12227, 0, 4, Enterprise
16674, 0, 4, Enterprise
20223, 0, 4, Enterprise
27638, 0, 1, Enterprise
32977, 0, 2, Enterprise
20373, 0, 3, Enterprise
22134, 0, 3, Enterprise
20038, 0, 1, Enterprise
39998, 0, 5, Enterprise
15231, 0, 1, Enterprise
14899, 0, 4, Enterprise
21524, 0, 1, Enterprise
21576, 0, 4, Enterprise
22414, 0, 1, Enterprise
30217, 0, 4, Enterprise
20164, 0, 2, Enterprise
23082, 0, 4, Enterprise
21816, 0, 1, Enterprise
18749, 0, 3, Enterprise
19506, 0, 4, Enterprise
22391, 0, 1, Enterprise
22752, 0, 4, Enterprise
40031, 0, 1, Enterprise
23321, 0, 1, Enterprise
32802, 0, 2, Enterprise
26348, 0, 5, Enterprise
17240, 0, 6, Enterprise
396135, 0, 2, Enterprise
36798, 0, 2, Enterprise
26199, 0, 4, Enterprise
23210, 0, 1, Enterprise
26828, 0, 2, Enterprise
22589, 0, 1, Enterprise
26948, 0, 3, Enterprise
22955, 0, 1, Enterprise
27379, 0, 3, Enterprise
33131, 0, 5, Enterprise
25986, 0, 1, Enterprise
23337, 0, 1, Enterprise
26220, 0, 3, Enterprise
14485, 0, 4, Enterprise
14070, 0, 3, Enterprise
20129, 0, 3, Enterprise
23234, 0, 1, Enterprise
30144, 0, 1, Enterprise
18830, 0, 3, Enterprise
26079, 0, 2, Enterprise
11337, 0, 1, Enterprise
29832, 0, 1, Enterprise
14160, 0, 7, Enterprise
33368, 0, 4, Enterprise
22104, 0, 4, Enterprise
30422, 0, 2, Enterprise
54912, 0, 1, Enterprise
29963, 0, 3, Enterprise
22253, 0, 1, Enterprise
30708, 0, 1, Enterprise
16563, 0, 6, Enterprise
46459, 0, 1, Enterprise
14549, 0, 1, Enterprise
22886, 0, 4, Enterprise
40552, 0, 1, Enterprise
40563, 0, 5, Enterprise
33488, 0, 1, Enterprise
14389, 0, 1, Enterprise
16947, 0, 3, Enterprise
16568, 0, 2, Enterprise
46926, 0, 3, Enterprise
23176, 0, 1, Enterprise
19153, 0, 7, Enterprise
11558, 0, 4, Enterprise
23281, 0, 4, Enterprise
40616, 0, 3, Enterprise
26961, 0, 3, Enterprise
40556, 0, 2, Enterprise
33737, 0, 2, Enterprise
26192, 0, 5, Enterprise
40558, 0, 4, Enterprise
30276, 0, 2, Enterprise
40612, 0, 7, Enterprise
11476, 0, 1, Enterprise
32284, 0, 2, Enterprise
40689, 0, 3, Enterprise
40668, 0, 2, Enterprise
395157, 0, 2, Enterprise
40752, 0, 3, Enterprise
27550, 0, 2, Enterprise
20216, 0, 1, Enterprise
23446, 0, 4, Enterprise
11386, 0, 3, Enterprise
55249, 0, 1, Enterprise
19968, 0, 3, Enterprise
19949, 0, 3, Enterprise
30445, 0, 1, Enterprise
19284, 0, 4, Enterprise
16716, 0, 2, Enterprise
32353, 0, 2, Enterprise
11637, 0, 4, Enterprise
40778, 0, 2, Enterprise
27513, 0, 1, Enterprise
40648, 0, 3, Enterprise
23485, 0, 1, Enterprise
40757, 0, 1, Enterprise
40738, 0, 1, Enterprise
33156, 0, 1, Enterprise
15145, 0, 1, Enterprise
40666, 0, 2, Enterprise
393839, 0, 4, Enterprise
40834, 0, 1, Enterprise
31834, 0, 8, Enterprise
22922, 0, 1, Enterprise
36302, 0, 1, Enterprise
40553, 0, 1, Enterprise
393996, 0, 1, Enterprise
26239, 0, 4, Enterprise
12099, 0, 2, Enterprise
31995, 0, 1, Enterprise
27020, 0, 5, Enterprise
17103, 0, 3, Enterprise
23018, 0, 4, Enterprise
13689, 0, 2, Enterprise
46682, 0, 1, Enterprise
13577, 0, 2, Enterprise
19544, 0, 1, Enterprise
30423, 0, 3, Enterprise
40922, 0, 2, Enterprise
40947, 0, 5, Enterprise
32010, 0, 2, Enterprise
40661, 0, 1, Enterprise
40950, 0, 1, Enterprise
22592, 0, 5, Enterprise
27233, 0, 2, Enterprise
30184, 0, 1, Enterprise
46099, 0, 1, Enterprise
25624, 0, 1, Enterprise
40667, 0, 1, Enterprise
26461, 0, 4, Enterprise
13732, 0, 1, Enterprise
46095, 0, 1, Enterprise
40931, 0, 2, Enterprise
27374, 0, 1, Enterprise
40780, 0, 1, Enterprise
7412, 0, 1, Enterprise
63395, 0, 1, Enterprise
40946, 0, 4, Enterprise
46162, 0, 1, Enterprise
46189, 0, 1, Enterprise
46155, 0, 5, Enterprise
46083, 0, 1, Enterprise
10922, 0, 1, Enterprise
33103, 0, 1, Enterprise
19207, 0, 2, Enterprise
46258, 0, 5, Enterprise
394448, 0, 3, Enterprise
40936, 0, 2, Enterprise
46279, 0, 2, Enterprise
46295, 0, 1, Enterprise
46244, 0, 1, Enterprise
22821, 0, 1, Enterprise
29893, 0, 3, Enterprise
46357, 0, 1, Enterprise
40926, 0, 5, Enterprise
40748, 0, 1, Enterprise
40630, 0, 1, Enterprise
46359, 0, 6, Enterprise
36116, 0, 1, Enterprise
29816, 0, 1, Enterprise
35981, 0, 3, Enterprise
36184, 0, 6, Enterprise
14220, 0, 8, Enterprise
46406, 0, 3, Enterprise
11954, 0, 2, Enterprise
27314, 0, 1, Enterprise
32726, 0, 3, Enterprise
46199, 0, 3, Enterprise
36707, 0, 1, Enterprise
1446, 0, 2, Enterprise
46402, 0, 2, Enterprise
46438, 0, 1, Enterprise
46443, 0, 4, Enterprise
33382, 0, 1, Enterprise
15342, 0, 4, Enterprise
23441, 0, 1, Enterprise
46460, 0, 1, Enterprise
14307, 0, 2, Enterprise
14830, 0, 2, Enterprise
46735, 0, 1, Enterprise
22160, 0, 1, Enterprise
394613, 0, 1, Enterprise
32648, 0, 1, Enterprise
36613, 0, 1, Enterprise
26025, 0, 1, Enterprise
32173, 0, 2, Enterprise
393810, 0, 1, Enterprise
46148, 0, 1, Enterprise
40549, 0, 2, Enterprise
395126, 0, 1, Enterprise
395021, 0, 1, Enterprise
396231, 0, 1, Enterprise
17218, 0, 1, Enterprise
19186, 0, 1, Enterprise
394327, 0, 1, Enterprise
20275, 0, 1, Enterprise
40812, 0, 17, Enterprise
29941, 0, 1, Enterprise
14734, 0, 9, Enterprise
394399, 0, 8, Enterprise
30290, 0, 1, Enterprise
40732, 0, 1, Enterprise
31777, 0, 5, Enterprise
394378, 0, 6, Enterprise
54415, 0, 3, Enterprise
18854, 0, 2, Enterprise
32201, 0, 1, Enterprise
32856, 0, 2, Enterprise
22989, 0, 1, Enterprise
39961, 0, 10, Enterprise
36794, 0, 2, Enterprise
53903, 0, 4, Enterprise
25745, 0, 1, Enterprise
13975, 0, 1, Enterprise
13559, 0, 1, Enterprise
19840, 0, 1, Enterprise
16688, 0, 2, Enterprise
19452, 0, 1, Enterprise
14524, 0, 3, Enterprise
19617, 0, 1, Enterprise
11072, 0, 2, Enterprise
12209, 0, 1, Enterprise
19839, 0, 2, Enterprise
40480, 0, 1, Enterprise
31859, 0, 1, Enterprise
18753, 0, 1, Enterprise
393615, 0, 1, Enterprise
395006, 0, 1, Enterprise
54740, 0, 1, Enterprise
15286, 0, 1, Enterprise
55107, 0, 1, Enterprise
27634, 0, 1, Enterprise
30084, 0, 1, Enterprise
33507, 0, 1, Enterprise
16639, 0, 1, Enterprise
18476, 0, 1, Enterprise
54892, 0, 1, Enterprise
22239, 0, 2, Enterprise
33192, 0, 1, Enterprise
19966, 0, 2, Enterprise
25772, 0, 1, Enterprise
54941, 0, 1, Enterprise
40734, 0, 1, Enterprise
23514, 0, 3, Enterprise
17002, 0, 1, Enterprise
46289, 0, 1, Enterprise
62543, 0, 1, Enterprise
53689, 0, 1, Enterprise
53277, 0, 1, Enterprise
53622, 0, 1, Enterprise
25988, 0, 1, Enterprise
40537, 0, 1, Enterprise
3118, 0, 1, Enterprise
26369, 0, 1, Enterprise
801, 0, 1, Enterprise
46314, 0, 1, Enterprise
14646, 0, 1, Enterprise
27342, 0, 1, Enterprise
22028, 0, 1, Enterprise
27519, 0, 2, Enterprise
11204, 0, 2, Enterprise
14491, 0, 1, Enterprise
21979, 0, 1, Enterprise
22970, 0, 11, Enterprise
63148, 0, 2, Enterprise
26065, 0, 1, Enterprise
30655, 0, 1, Enterprise
36851, 0, 1, Enterprise
23311, 0, 1, Enterprise
12141, 0, 1, Enterprise
13710, 0, 1, Enterprise
11437, 0, 8, Enterprise
32377, 0, 1, Enterprise
46919, 0, 1, Enterprise
18940, 0, 1, Enterprise
11441, 0, 1, Enterprise
30430, 0, 1, Enterprise
19664, 0, 1, Enterprise
47083, 0, 1, Enterprise
32252, 0, 10, Enterprise
62775, 0, 2, Enterprise
19302, 0, 1, Enterprise
35853, 0, 1, Enterprise
64919, 0, 1, Enterprise
7909, 0, 4, Enterprise
36461, 0, 5, Enterprise
40139, 0, 2, Enterprise
396490, 0, 1, Enterprise
23357, 0, 8, Enterprise
54007, 0, 1, Enterprise
395918, 0, 2, Enterprise
395578, 0, 1, Enterprise
395372, 0, 2, Enterprise
10713, 0, 1, Enterprise
1219, 0, 1, Enterprise
1216, 0, 1, Enterprise
10444, 0, 2, Enterprise
30477, 0, 1, Enterprise
4965, 0, 9, Enterprise
571, 0, 78, Enterprise
5966, 0, 1, Enterprise
722, 0, 2, Enterprise
393679, 0, 1, Enterprise
33462, 0, 1, Enterprise
26868, 0, 1, Enterprise
62526, 0, 1, Enterprise
14189, 0, 1, Enterprise
19461, 0, 10, Enterprise
30712, 0, 17, Enterprise
62808, 0, 1, Enterprise
11838, 0, 1, Enterprise
26657, 0, 1, Enterprise
393727, 0, 1, Enterprise
